age,clv_score,avg_balance,monetary_volume,mortgage_outstanding,activity_intensity,investments_aum,recency_days,category
20,13981.44,30783.24371600223,1243.39,133571.6293458856,15,11332.66331885501,262,SavingsAccount
51,62910.35,24820.43254315514,6134.14,0.0,11,1470.97415246,53,Insurance
29,41031.2,20710.96556769334,1210.2,54886.74762110325,6,3245.598633282201,341,FXTransfer
34,9267.88,13079.86836959621,979.34,38090.94806567366,7,11509.62262158144,87,FixedDeposit
52,41730.94,37795.05351549764,6537.31,38789.57253091029,7,4808.540154610871,86,CreditCard
35,49533.81,7085.729728286498,2739.81,53410.63138480016,6,3493.130286115992,25,CreditCard
34,13933.75,31244.60052328224,5750.38,0.0,8,6964.507797281111,348,SavingsAccount
72,67828.83,6631.579832534765,3020.01,0.0,12,9058.084232244742,186,SavingsAccount
53,20783.24,18024.2505831482,9294.18,0.0,11,6061.894798420829,91,FXTransfer
23,24087.42,22104.93179911526,7204.12,42864.95479641037,10,4926.987239805506,275,PersonalLoan
70,22044.24,11163.16223712062,1650.82,28711.01084237505,7,4206.2496211322,291,FXTransfer
66,52256.22,8922.043348795201,20226.16,0.0,8,16077.44747557372,109,InvestmentFund
21,52361.67,28819.2625628719,1058.22,18638.51071691487,9,6562.197059414259,37,FXTransfer
74,17095.51,35720.87783452564,8956.31,0.0,9,3962.671100176936,94,CreditCard
23,63582.92,32421.44680282738,5867.62,0.0,9,1464.512151560789,353,FXTransfer
33,65772.73,3662.145633944368,848.57,67820.75161423134,6,11152.81942107369,158,Insurance
36,40520.43,36349.45192389462,9845.17,16505.73240197437,10,7656.709185056558,229,FXTransfer
18,26663.95,18591.69835738641,14078.45,0.0,10,6663.584904099493,348,Insurance
40,55501.43,63508.79634429357,5446.51,0.0,11,3456.698959096039,50,SavingsAccount
67,22766.69,8261.817810194276,3300.57,32682.4479960361,9,13546.87622472576,8,FixedDeposit
56,21363.1,13492.43527340722,3357.35,53680.05520536142,12,4138.827208460372,14,PersonalLoan
26,51273.93,10240.05086202237,6341.89,0.0,12,29273.15815689208,348,DebitCard
65,14343.37,23344.43825976955,1295.37,39380.18977520748,14,30567.37583045209,10,CreditCard
75,79183.34,3665.499186532657,15653.61,89651.81044391311,15,3704.213014706208,70,SavingsAccount
21,78310.0,13498.53968320492,2374.6,57149.9733844236,16,20558.77335919517,282,SavingsAccount
51,5338.5,37639.95390224992,2846.37,104563.4142190921,13,2567.609670254622,95,CreditCard
70,108138.12,33191.25908601646,9180.51,15735.79500560129,9,17322.61156284647,255,FixedDeposit
72,51175.61,38290.79983709336,2840.61,0.0,14,22958.1773962648,225,DebitCard
43,44403.89,36209.30381202073,9090.08,0.0,9,13481.00793508683,324,InvestmentFund
53,45115.11,11279.64455763589,9952.44,0.0,3,5891.819464143574,204,FXTransfer
54,21811.12,18337.10752984515,1987.12,0.0,7,3259.065005164392,249,CreditCard
22,51617.72,16795.0033872255,960.16,62334.55894973848,9,22976.53214878484,257,FXTransfer
51,20597.03,57501.88119507403,3639.6,86408.49377418989,18,1505.644519967626,342,FXTransfer
48,49204.3,13088.99684513355,12908.6,0.0,10,31438.53891645869,44,FXTransfer
21,73701.7,45616.35409263738,454.91,0.0,14,5090.943163766774,304,FixedDeposit
24,20252.71,59619.49206892901,3735.25,112057.5345313063,13,14671.10554695708,195,PersonalLoan
64,26921.1,27682.15876980118,4952.63,0.0,5,6108.573536845719,320,SavingsAccount
74,11142.28,13090.90268200855,3787.54,101513.5711267352,7,15801.86045252103,226,FXTransfer
49,18646.05,30150.1340769579,3986.16,106492.2332881702,9,2853.704659287011,153,SavingsAccount
35,56485.76,31381.36233110951,2149.37,0.0,5,15881.1279203297,221,CreditCard
70,67256.34,24574.62027864041,4849.92,0.0,11,12074.66408834945,18,SavingsAccount
60,35911.77,66539.87340167,425.78,95391.93007644269,5,9062.667433143348,153,Insurance
69,19181.18,33062.11904232659,3922.52,0.0,11,1940.091702730205,80,DebitCard
44,15797.88,13746.13817263219,10017.3,45171.02474438946,10,31744.99028364734,343,FixedDeposit
29,15039.32,17362.82740377718,4879.0,78432.92790102115,11,2851.518986624616,111,DebitCard
19,28920.77,8895.61206183924,1274.98,56361.47911679406,7,6835.881760393966,64,DebitCard
59,42288.03,17405.69989024349,8326.57,87582.86377122122,8,24025.58656755837,3,CreditCard
54,34031.01,33859.09720859074,2547.01,0.0,16,5948.667075116011,324,PersonalLoan
22,40427.47,29081.52050258683,1577.24,0.0,7,6463.948374667389,234,FixedDeposit
64,10479.79,18018.19949482782,3911.01,0.0,9,4552.63760064587,226,Insurance
62,59435.48,30611.51416120816,1131.97,0.0,4,3126.581871953963,126,Insurance
62,48461.57,34937.27438863326,5647.5,118098.1699263588,2,3746.035483904582,322,Insurance
39,66202.8,18859.17120933239,2163.7,0.0,5,23272.66411205488,285,InvestmentFund
28,88809.28,10326.5200374656,3707.97,0.0,8,1842.309205410814,216,InvestmentFund
25,16717.72,10889.69617343814,5882.44,78511.27734952417,9,15883.68710310449,104,InvestmentFund
44,74472.5,23083.03606892002,1808.16,0.0,8,14762.00139764281,350,DebitCard
54,24639.91,22051.56988344338,5188.34,47882.75082982289,7,12890.94804253572,45,CreditCard
41,6119.06,18631.87000592518,14404.56,26753.95776522606,8,5888.07825658193,6,CreditCard
63,56208.77,9060.620373861575,7478.95,0.0,15,4186.266372173311,131,PersonalLoan
56,46799.17,19557.00192625759,1537.53,0.0,18,7408.01089027979,22,Insurance
37,10535.28,24172.67308563401,1351.94,0.0,4,1135.429589208845,257,FixedDeposit
21,6679.14,13446.99306864575,9456.01,47122.42746030915,7,13128.82192748982,151,FixedDeposit
19,10031.11,55214.94347734987,2048.68,0.0,7,4485.168062690647,87,InvestmentFund
52,90990.06,10708.95380037435,3660.25,0.0,9,18365.83342523901,55,SavingsAccount
60,72855.69,13965.71274049477,215.93,0.0,9,22747.86495321054,43,Insurance
22,66765.73,35481.72156255008,1046.97,44842.8360594217,4,13622.54746130708,135,FXTransfer
39,57587.59,37179.62440017241,3557.51,124516.033215341,8,10159.21296660074,175,InvestmentFund
40,18174.46,19194.70457845697,1603.16,118008.9004524797,18,2545.774750688475,138,FXTransfer
63,27393.16,14694.87833723895,10460.44,25285.67732746674,10,4238.845894638723,317,FXTransfer
29,26154.75,18531.88327996844,5680.52,68342.37744037117,10,18020.4594635126,35,Insurance
19,30579.22,25167.82641881726,20026.01,0.0,13,5044.111238802712,328,FXTransfer
54,27671.28,25293.34357168329,10305.3,31194.90058210334,8,1911.183486276247,156,PersonalLoan
23,35046.23,44615.41058361882,6021.57,38425.02914362981,12,3371.265051776498,101,FixedDeposit
20,36512.65,19847.04352629405,7410.0,59236.96266681484,7,5726.994470068897,93,SavingsAccount
52,100316.96,27402.6690137551,1876.63,0.0,7,8329.442773372804,167,CreditCard
55,55462.35,43283.79296705686,7653.82,0.0,8,5424.877798816641,96,PersonalLoan
31,18287.58,13350.32683568971,4006.59,19554.06950092232,11,14911.01918714072,176,SavingsAccount
38,44867.77,17431.41471754148,14109.61,128625.4051318299,12,14698.31141161611,320,FixedDeposit
49,40691.57,34391.23298226582,8316.44,52107.5116927275,10,6225.856156929577,280,FixedDeposit
20,37141.68,3224.016312341629,5081.98,0.0,8,10702.45892633427,356,SavingsAccount
43,45766.93,20178.30679514396,7344.88,95788.46226515806,9,2277.853363758662,323,PersonalLoan
49,57476.06,21633.55201826087,13577.62,58155.06618125872,11,9563.894572750261,89,SavingsAccount
56,73303.38,5926.292948900299,15918.19,117521.4711877744,6,4363.533065761365,321,PersonalLoan
25,33924.57,29633.05588731086,11270.76,20979.74899901118,11,2362.430331314903,84,CreditCard
72,38266.34,15858.61427221306,3396.0,0.0,12,4169.641381409195,325,DebitCard
54,88435.81,23388.92340944468,9752.87,54042.46297936599,5,3803.887772142493,304,SavingsAccount
19,72639.82,24313.68215190743,1698.55,67528.67519444891,13,4014.74028754731,87,DebitCard
53,14642.01,17466.88886797449,7857.81,51848.09148613724,7,1157.737169520248,50,FixedDeposit
26,20623.74,34557.13103799323,4242.32,0.0,11,6169.358344071486,170,CreditCard
40,79631.4,26209.68400433212,17482.33,25377.25964592266,7,9276.448345175884,153,Insurance
61,65825.49,20588.87247532642,5803.87,36983.03089647281,14,15012.54365915987,145,DebitCard
41,83034.29,11512.85627805782,8043.87,0.0,11,25685.13415198705,118,FXTransfer
34,98399.88,20097.7199593635,3027.97,63829.79964951293,8,12568.70999915025,229,SavingsAccount
55,57639.95,17567.21341820878,3481.56,46879.08368330115,9,21350.85330134441,106,Insurance
54,15637.73,25273.43292554218,3168.2,0.0,8,4290.838967591082,234,FixedDeposit
24,37315.23,64938.5232449519,3984.52,56274.37038218266,8,1506.966450515261,164,CreditCard
19,23224.68,24588.21679813003,382.53,42620.8282564936,10,14533.61735658934,141,InvestmentFund
68,24644.34,10174.2925390486,921.83,67065.75633607263,13,22592.98856747211,60,Insurance
20,18056.93,5901.063388092276,8634.31,0.0,8,2044.257857743087,58,FixedDeposit
31,44323.55,42515.72813482242,4590.07,97958.20314994987,8,15249.24624312841,271,DebitCard
51,48896.82,27414.03152681827,5991.18,0.0,10,626.2168013812022,268,FixedDeposit
19,85911.01,29095.30109481044,1683.07,37806.3358341946,8,7700.950225340136,207,FixedDeposit
61,28778.17,41154.3745324999,10555.37,0.0,12,9365.29096518243,24,InvestmentFund
57,47540.26,31665.10802918968,1079.1,16997.0999341701,6,11879.95116577686,307,CreditCard
58,29389.71,12127.56697192187,18868.25,0.0,12,20633.09709682459,246,Insurance
50,18697.56,3857.545141190276,1891.75,0.0,7,6932.019064754963,222,FixedDeposit
46,20978.93,18870.71485850533,4010.82,0.0,16,5924.2893028532,93,DebitCard
29,46400.16,14126.02206706023,1060.19,49601.79406376143,11,9833.897274092707,178,Insurance
38,26967.11,28869.2163498496,11604.94,0.0,11,8044.134959383135,154,DebitCard
37,89545.56,38847.54284888251,1414.88,31607.06125733285,16,5070.925425101545,233,PersonalLoan
40,34155.3,13127.54099824753,2333.26,46349.39712658317,10,2469.916852027356,204,CreditCard
55,16540.87,23132.69480979048,5355.62,58624.64318166905,11,11092.50245395967,193,SavingsAccount
37,56138.28,23106.56457418806,5354.96,0.0,7,6207.879732277954,306,FixedDeposit
53,58630.63,13780.52610088671,2606.46,94563.76556585317,9,23989.10349966195,209,FixedDeposit
69,19764.57,14576.92493193995,3773.04,90014.91736299815,4,16430.8993903277,266,SavingsAccount
71,19907.23,5524.973549323256,3882.76,0.0,8,4690.878824826284,68,DebitCard
45,25269.29,42275.08830474102,715.56,0.0,11,5861.956873546455,238,SavingsAccount
19,64538.27,18717.23408493573,4270.77,108798.8037104493,7,11988.63004870272,348,InvestmentFund
47,70969.53,5370.046547946331,7864.64,62209.38915866634,13,14672.80494278183,310,DebitCard
35,44020.38,23233.39083109591,9645.09,90162.12586809925,8,27830.45676450853,208,DebitCard
36,12041.8,28616.11016434686,3538.77,0.0,12,3801.393959222514,290,SavingsAccount
35,24291.46,58624.9888615685,9119.55,0.0,10,911.9729202629546,267,SavingsAccount
23,24097.6,11361.21864808777,4460.26,84651.98345459517,8,1198.027345394705,299,CreditCard
30,104231.48,17416.46155247651,1526.65,33050.43051045619,9,6169.532465354355,27,SavingsAccount
33,33145.14,9917.933015097238,5699.62,47002.07684189203,9,24375.74108095272,35,FixedDeposit
66,32810.19,11277.77952009726,2192.24,49847.16307846588,15,12162.16102214902,114,FixedDeposit
75,28869.81,6865.819177720731,12042.69,0.0,11,22849.30470807311,24,FixedDeposit
56,78557.7,23875.57095363139,4300.01,74736.41663633275,4,6624.813785864586,148,InvestmentFund
61,42996.94,12498.02169612116,16743.01,0.0,8,5370.164594616405,249,PersonalLoan
55,52264.7,19213.2910368091,436.96,41463.53292945737,15,3413.425143843686,353,Insurance
32,72165.77,6686.94312043488,577.52,0.0,13,2654.612778957001,66,SavingsAccount
42,11101.84,47404.72122747961,6870.15,64360.26523834914,14,25059.77727927728,193,InvestmentFund
22,35846.16,19909.77533345843,10923.84,29167.67470321806,10,3058.641157504022,101,FixedDeposit
21,29349.34,1913.385206485348,4003.42,64805.11893979601,9,9652.173028936435,56,InvestmentFund
71,36387.73,11558.8003630647,8570.49,96629.59061588734,4,11236.19813360408,5,DebitCard
73,11657.6,15780.00701177348,1079.16,0.0,9,1097.082088868893,191,Insurance
70,25067.77,11630.76540405794,2079.72,0.0,5,26257.78655192228,91,PersonalLoan
53,32927.43,35690.94319840119,3534.98,32103.12594435504,9,3840.393559531959,346,FXTransfer
34,35400.63,12048.70353732567,14017.16,89561.69198363919,6,15476.6586263587,161,CreditCard
20,37679.35,51666.48759345373,12900.04,79372.79665066645,9,2350.479982447957,304,FixedDeposit
44,46698.33,55409.74626222246,7798.15,0.0,6,3428.121228324568,351,DebitCard
21,48332.92,6193.514002799947,10798.96,34709.17911291346,7,9490.792630800228,98,PersonalLoan
25,25943.4,15745.02154938118,4510.25,63077.47730185257,13,1782.275097062184,136,CreditCard
48,54733.35,22163.94215504819,4665.66,24543.09048768043,11,7658.74083492686,339,PersonalLoan
63,56654.55,17368.65836299289,8769.62,60104.77133497837,11,2549.733577807603,267,InvestmentFund
41,39449.79,45299.49518340567,14187.04,54315.42234921709,12,14552.37815176716,124,DebitCard
27,26536.64,32800.2266293636,3601.99,0.0,15,330.8971040298247,105,FXTransfer
39,22236.71,40695.43779239931,9245.63,0.0,9,4375.750665195892,361,SavingsAccount
30,105282.39,5319.377537272687,16955.86,91612.64350122624,7,4344.105024307125,315,SavingsAccount
72,16317.41,34560.47605524819,7483.94,48059.43490785723,13,1808.769020795753,315,DebitCard
20,64810.44,12517.80606820055,5510.57,49561.09803331295,9,5631.345652647052,33,InvestmentFund
42,67039.6,40609.09376945328,8335.78,29411.03432259464,6,12382.90241513232,46,DebitCard
68,38819.17,20916.41702218312,1802.88,0.0,7,3147.390649178526,68,SavingsAccount
74,25798.59,26282.4110423614,1449.55,0.0,13,4636.175218954054,278,DebitCard
31,18392.64,18020.49742675831,6658.82,0.0,16,2410.577734389697,292,FixedDeposit
54,86670.52,13782.22337363745,6153.56,0.0,17,25657.69081968175,149,FixedDeposit
71,50093.61,22556.33261454108,1526.51,0.0,10,20076.30354142196,272,Insurance
49,27482.36,6579.53347719768,2217.28,0.0,8,29151.77136075547,331,PersonalLoan
65,47935.77,17616.64343180489,2885.54,59815.59394227473,9,4741.448725979676,346,FXTransfer
62,58235.56,35151.86849306739,20030.07,166711.7547987937,8,18808.74104853771,14,CreditCard
30,15316.86,37023.72353559633,9151.7,32729.80390108295,10,1723.320886294405,217,InvestmentFund
18,89936.68,19099.48794888714,11501.06,86547.83926060247,13,5482.144994390353,16,Insurance
67,49449.82,28731.1754657516,9421.5,42912.20621517935,12,15221.32972959406,17,Insurance
69,39822.93,22126.91083385259,1487.82,108144.130999864,6,6527.35934447132,187,FXTransfer
35,34230.73,15079.35409268409,12425.82,0.0,13,2748.088670180978,125,InvestmentFund
72,31629.17,22021.45544780199,5528.6,141486.110765771,7,6444.953156407792,133,PersonalLoan
75,81699.72,29182.15821332851,2911.2,0.0,8,2285.589131752993,56,Insurance
21,18172.57,8899.088568918542,3107.41,0.0,5,14596.11143429049,252,FXTransfer
62,47446.27,20380.38298745125,1708.93,55450.91705401336,8,13466.69940242396,361,FXTransfer
64,79457.02,46278.29800952056,1359.39,43027.69763185153,8,6103.098417940545,75,DebitCard
50,26397.65,10673.1168406385,9294.05,38137.41491903826,5,5017.196635923002,124,CreditCard
74,34377.71,20269.02065971468,3428.35,14982.66339871851,11,6091.576455754085,252,InvestmentFund
20,70845.21,28758.09315140242,3355.34,0.0,17,28210.80409144738,319,SavingsAccount
73,38078.34,20913.0479383262,3504.04,0.0,8,2545.42545504826,89,InvestmentFund
37,53905.97,16230.51645097563,6375.49,63910.93041463904,7,27023.18577976206,12,Insurance
75,84165.06,17675.6370202589,2235.21,0.0,11,8655.701278115694,207,FixedDeposit
42,33281.49,11229.5648743959,10537.15,44104.64917437769,10,1103.717719779139,81,InvestmentFund
39,35358.23,6556.999323915643,5196.87,54156.28526031986,9,947.1814746408584,260,FXTransfer
75,67234.33,29535.15516677785,4233.86,0.0,13,3938.033864881583,5,FixedDeposit
46,14726.33,7750.517058713475,7784.86,41837.832102076,7,5718.449653371818,354,InvestmentFund
65,11481.95,23482.13476808741,1181.99,63430.98168835769,16,24124.21599703582,362,FXTransfer
22,22577.56,11329.3986874537,2817.69,84918.01052013875,14,6238.395205192436,317,InvestmentFund
75,30181.58,24507.26886017706,5282.53,10520.43455907159,10,1499.81600527426,57,InvestmentFund
28,16962.6,7298.212295873164,5248.28,0.0,12,11991.03314514443,42,FXTransfer
24,22152.81,28926.31040471603,2390.66,0.0,6,14763.29790564647,113,CreditCard
53,17191.66,15551.36375487101,2440.03,70734.23148121322,8,22923.18805049733,304,FXTransfer
19,14582.73,24598.35076337201,11035.12,66158.11554975585,5,4844.879697534989,351,PersonalLoan
68,63109.53,8238.157369884022,15219.54,0.0,15,10801.36311709651,41,FXTransfer
40,41719.57,27828.77312758197,472.01,0.0,11,13359.38287300755,267,FXTransfer
39,36734.39,12526.16395462979,11963.88,0.0,14,3813.486435408731,350,Insurance
62,50409.83,45927.01541386569,2361.27,73797.3186442872,12,2302.791855908838,356,FixedDeposit
72,12824.12,38104.62730813093,2691.7,0.0,13,15057.46613134145,282,DebitCard
51,77879.89,59547.76211993533,6566.29,31491.05960391862,10,3068.163544572937,63,Insurance
58,70934.54,37652.27750264644,3723.94,77480.35325680018,12,14591.84418716575,136,Insurance
41,62408.46,16118.01123265062,4642.29,63863.5789909241,12,13149.98077750382,85,PersonalLoan
29,9217.55,4744.81340976694,12482.49,31466.39887787545,8,10009.69251420803,179,FXTransfer
26,42869.4,8424.292616025159,4652.81,21095.17837590908,10,6618.033507795133,128,DebitCard
36,50429.67,28648.17656893017,3891.23,0.0,11,10080.0973194398,92,CreditCard
19,65894.3,31374.85086589538,7072.26,0.0,10,4013.810069163459,274,InvestmentFund
60,24959.34,16793.18080528023,11337.33,22994.02660623093,15,10303.98830489856,114,SavingsAccount
44,63885.83,60815.44513207852,3120.13,31761.77489922826,11,10538.43559681032,320,CreditCard
63,13533.49,22719.38713611925,4084.52,0.0,11,9574.389636406771,169,CreditCard
19,66364.38,13771.75606529028,1753.76,0.0,5,8856.955845226226,45,SavingsAccount
65,17640.91,14142.71898464674,3928.82,0.0,11,4822.660567081984,62,FXTransfer
39,65368.68,30801.73678351038,19488.46,0.0,13,6419.587097325,9,FixedDeposit
35,48825.51,27329.82664095965,1146.14,28925.64452964674,3,21420.87155025406,251,DebitCard
34,102616.29,24205.03680997343,1471.78,69181.26367046051,10,4301.950679322324,348,SavingsAccount
58,42721.26,43863.15590816177,1893.61,0.0,9,13135.94938801192,56,InvestmentFund
60,6836.28,6190.131595273584,1854.43,0.0,10,33482.3659097341,11,CreditCard
52,14131.01,46459.80276540934,2337.06,85142.17844376722,7,5431.155561928653,206,Insurance
74,34997.97,42196.50480004335,1243.53,56012.8629454293,12,17782.91318635699,359,FXTransfer
28,24623.49,8624.90155456338,11282.24,57716.46616082382,6,2632.744585098204,311,Insurance
54,58700.33,41363.99377918687,16960.21,0.0,6,1332.222307813694,285,CreditCard
40,14712.72,17308.18757401879,3059.86,79333.16143083278,8,6435.06369811791,268,InvestmentFund
